FIPS,County,Net Annual Return,Per_capita_personal_income
55079,Milwaukee,0.0562900704943151,153500.0
55085,Oneida,0.055576571708466735,154400.0
55093,Pierce,0.0458097045272605,202300.0
55095,Polk,0.05060301920899355,172600.0
55101,Racine,0.04270257312255713,216900.0
55109,Saint Croix,0.06328956891028605,266800.0
55111,Sauk,0.052631355627682605,173000.0
55125,Vilas,0.04929228240836606,188900.0
55127,Walworth,0.07874323417407257,205400.0
55133,Waukesha,0.06755467116455717,282800.0
55135,Waupaca,0.05729862598278074,132300.0
55141,Wood,0.0613882867385455,113300.0
56001,Albany,0.0523887802181798,228600.0
56013,Fremont,0.0451535695633892,221000.0
56015,Goshen,0.05077470422350963,164000.0
56017,Hot Springs,0.055582236450742166,150000.0
56021,Laramie,0.061903389028419686,246200.0
56025,Natrona,0.046540838655962036,204600.0
56031,Platte,0.049573247435078495,188200.0
56037,Sweetwater,0.078879068471028,221300.0
56045,Weston,0.060356263605846776,153200.0
6001,Alameda,0.08710046389991563,878300.0
6005,Amador,0.0723077346970547,303100.0
6007,Butte,0.0656069889909687,279700.0
6009,Calaveras,0.06825518187414342,292600.0
6011,Colusa,0.08768618792874433,211500.0
6013,Contra Costa,0.09537033830464303,617800.0
6017,El Dorado,0.06382614896606746,467600.0
6019,Fresno,0.060458924363586776,243100.0
6021,Glenn,0.07336860434362355,208100.0
6023,Humboldt,0.06003653434320552,293800.0
6025,Imperial,0.04847646259587725,201400.0
6027,Inyo,0.0683989560053715,344100.0
6029,Kern,0.06373215234223158,209300.0
6031,Kings,0.054793582299652636,208300.0
6033,Lake,0.07181307576591166,244000.0
6035,Lassen,0.08611136299888082,160200.0
6037,Los Angeles,0.1009267598025568,606900.0
6039,Madera,0.058173073605719286,241800.0
6041,Marin,0.09204694398736614,1145900.0
6043,Mariposa,0.08331121815493125,236000.0
6047,Merced,0.05543205876103228,252400.0
6053,Monterey,0.09982173876315599,552100.0
6055,Napa,0.10204540118631016,661100.0
6057,Nevada,0.05912502494188768,449400.0
6059,Orange,0.10385268759056608,719500.0
6061,Placer,0.0672318907214792,480800.0
6063,Plumas,0.07208095286438733,258800.0
6065,Riverside,0.0738893726471027,373300.0
6067,Sacramento,0.06309055811848661,360700.0
6069,San Benito,0.07270079733079676,518300.0
6071,San Bernardino,0.06649398287992682,340700.0
6073,San Diego,0.09719038217402602,584100.0
6075,San Francisco,0.07532571421227419,1366200.0
6077,San Joaquin,0.058391723613542786,355300.0
6079,San Luis Obispo,0.0918462967227925,601900.0
6081,San Mateo,0.07081553191027308,1381600.0
6085,Santa Clara,0.061885381339419586,1321300.0
6087,Santa Cruz,0.09109169572511444,833500.0
6089,Shasta,0.0633128152467015,252200.0
6095,Solano,0.07365870374734727,431400.0
6097,Sonoma,0.10822686404034748,635800.0
6099,Stanislaus,0.05668052293573216,301500.0
6101,Sutter,0.05896293146573872,283800.0
6107,Tulare,0.060971030395916025,201900.0
6111,Ventura,0.10351558566512127,597800.0
6113,Yolo,0.06870667998249085,425000.0
6115,Yuba,0.0574784510662828,252500.0
8001,Adams,0.08037377969412618,331500.0
8005,Arapahoe,0.08409573293701282,368400.0
8007,Archuleta,0.06908221241973256,333800.0
8013,Boulder,0.07127290498808894,523900.0
8014,Broomfield,0.07785913223177696,427300.0
8019,Clear Creek,0.07354186126565575,341600.0
8025,Crowley,0.08057082686996442,127000.0
8031,Denver,0.08134928652690541,414700.0
8035,Douglas,0.08619385431820728,479800.0
8037,Eagle,0.14194256160077914,732400.0
8039,Elbert,0.10142967549172703,493100.0
8041,El Paso,0.07257280934329251,280300.0
8045,Garfield,0.07296479437397238,392000.0
8047,Gilpin,0.07603972419040426,343400.0
8049,Grand,0.0771803133790953,327000.0
8059,Jefferson,0.07639202201517692,416400.0
8065,Lake,0.07407028305430151,232400.0
8069,Larimer,0.06622087871228409,371200.0
8071,Las Animas,0.08618872259447037,157400.0
8075,Logan,0.11701213158559096,132000.0
8077,Mesa,0.05708876868102331,228300.0
8083,Montezuma,0.0740161696394862,218400.0
8085,Montrose,0.07441207169084213,232100.0
8093,Park,0.07015872355630742,328500.0
8101,Pueblo,0.0681672499737666,156400.0
8105,Rio Grande,0.08249041515981377,156100.0
8107,Routt,0.07346940283235819,458800.0
8119,Teller,0.07579026415368817,294500.0
8123,Weld,0.07222693155101903,315400.0
9001,Fairfield,0.10386867990129448,333400.0
9003,Hartford,0.07264000520435343,226000.0
9005,Litchfield,0.06474200905486578,270000.0
9007,Middlesex,0.05863131684424271,294400.0
9009,New Haven,0.08228365260981277,210400.0
9011,New London,0.06918994538538592,233000.0
9013,Tolland,0.07986626060628015,216500.0
9015,Windham,0.07330332619723855,168800.0
